,molecule_chembl_id,canonical_smiles,pchembl_value_mean,pchembl_value_std,inchi
236,114,Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.316863,0.0,"InChI=1S/C29H27ClFN7O/c1-37-12-11-32-23(37)10-13-39-29-35-27-21(28(36-29)38-15-18-8-9-19(16-38)34-18)14-33-26(25(27)31)20-6-2-4-17-5-3-7-22(30)24(17)20/h2-7,11-12,14,18-19,34H,8-10,13,15-16H2,1H3"
237,457,Cc1cc2sc(N)nc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CC(F)C5)nc3c2F)c1C,6.323307,0.0,"InChI=1S/C30H34F2N8OS/c1-15-8-21-25(36-28(33)42-21)22(16(15)2)26-23(32)24-20(10-34-26)27(39-12-18-4-5-19(13-39)35-18)38-29(37-24)41-14-30-6-3-7-40(30)11-17(31)9-30/h8,10,17-19,35H,3-7,9,11-14H2,1-2H3,(H2,33,36)"
238,196,Fc1c(-c2cccc3c2OC(F)(F)O3)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.330683,0.0,"InChI=1S/C28H29F3N6O3/c29-21-22(18-4-1-5-20-24(18)40-28(30,31)39-20)32-12-19-23(21)34-26(38-15-27-8-2-10-37(27)11-3-9-27)35-25(19)36-13-16-6-7-17(14-36)33-16/h1,4-5,12,16-17,33H,2-3,6-11,13-15H2"
239,85,CC(C)Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.343231,0.0,"InChI=1S/C32H34FN7O2/c1-19(2)16-39-11-10-34-27(39)9-12-42-32-37-30-26(31(38-32)40-17-21-7-8-22(18-40)36-21)15-35-29(28(30)33)25-14-23(41)13-20-5-3-4-6-24(20)25/h3-6,10-11,13-15,19,21-22,36,41H,7-9,12,16-18H2,1-2H3"
240,333,Oc1cc(-c2ncc3c(N4CC5CC(n6cncn6)C(C4)N5)nc(OCC45CCCN4CC(F)C5)nc3c2F)c2ccccc2c1,6.346305,0.0,"InChI=1S/C33H33F2N9O2/c34-20-11-33(6-3-7-43(33)13-20)16-46-32-40-30-25(12-37-29(28(30)35)24-10-22(45)8-19-4-1-2-5-23(19)24)31(41-32)42-14-21-9-27(26(15-42)39-21)44-18-36-17-38-44/h1-2,4-5,8,10,12,17-18,20-21,26-27,39,45H,3,6-7,9,11,13-16H2"
241,6,Cc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.36241,0.0,"InChI=1S/C31H29FN6O2/c1-18-5-4-11-33-26(18)10-12-40-31-36-29-25(30(37-31)38-16-20-8-9-21(17-38)35-20)15-34-28(27(29)32)24-14-22(39)13-19-6-2-3-7-23(19)24/h2-7,11,13-15,20-21,35,39H,8-10,12,16-17H2,1H3"
242,546,Cc1cc(N)c(F)c(C2Cc3nc(OCC45CCCN4CC(F)C5)nc(N4CC5NCCC54)c3CO2)c1C(F)(F)F,6.371611,0.0,"InChI=1S/C28H33F5N6O2/c1-14-7-17(34)24(30)22(23(14)28(31,32)33)21-8-18-16(12-40-21)25(39-11-19-20(39)3-5-35-19)37-26(36-18)41-13-27-4-2-6-38(27)10-15(29)9-27/h7,15,19-21,35H,2-6,8-13,34H2,1H3"
243,131,CN1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CC1=O,6.372736,0.0,"InChI=1S/C29H28ClFN6O2/c1-36-12-16(10-23(36)38)15-39-29-34-27-21(28(35-29)37-13-18-8-9-19(14-37)33-18)11-32-26(25(27)31)20-6-2-4-17-5-3-7-22(30)24(17)20/h2-7,11,16,18-19,33H,8-10,12-15H2,1H3"
244,30,Cn1c(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)nc2ccccc21,6.37924,0.0,"InChI=1S/C33H30FN7O2/c1-40-27-9-5-4-8-26(27)37-28(40)12-13-43-33-38-31-25(32(39-33)41-17-20-10-11-21(18-41)36-20)16-35-30(29(31)34)24-15-22(42)14-19-6-2-3-7-23(19)24/h2-9,14-16,20-21,36,42H,10-13,17-18H2,1H3"
245,377,Cc1cccc(O)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,6.379968,0.0,"InChI=1S/C28H32F2N6O2/c1-16-4-2-5-21(37)22(16)25-23(30)24-20(11-31-25)26(35-13-18-6-7-19(14-35)32-18)34-27(33-24)38-15-28-8-3-9-36(28)12-17(29)10-28/h2,4-5,11,17-19,32,37H,3,6-10,12-15H2,1H3"
246,371,Fc1c(-c2ccccc2C2CCC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,6.404284,0.0,"InChI=1S/C31H36F2N6O/c32-20-13-31(11-4-12-39(31)15-20)18-40-30-36-28-25(29(37-30)38-16-21-9-10-22(17-38)35-21)14-34-27(26(28)33)24-8-2-1-7-23(24)19-5-3-6-19/h1-2,7-8,14,19-22,35H,3-6,9-13,15-18H2"
247,183,CNc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.405276,0.0,"InChI=1S/C24H23FN6O/c1-26-24-29-22-19(23(30-24)31-11-14-6-7-15(12-31)28-14)10-27-21(20(22)25)18-9-16(32)8-13-4-2-3-5-17(13)18/h2-5,8-10,14-15,28,32H,6-7,11-12H2,1H3,(H,26,29,30)"
248,151,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cncc4cccc(Cl)c34)c(F)c2n1,6.411728,0.0,"InChI=1S/C28H29ClFN7O/c1-36-9-3-5-19(36)15-38-28-34-26-21(27(35-28)37-13-17-7-8-18(14-37)33-17)12-32-25(24(26)30)20-11-31-10-16-4-2-6-22(29)23(16)20/h2,4,6,10-12,17-19,33H,3,5,7-9,13-15H2,1H3"
249,233,c1ccc2c(-c3cc4nc(OCC56CCCN5CCC6)nc(N5CC6CCC(C5)N6)c4cn3)cccc2c1,6.412065,0.0,"InChI=1S/C31H34N6O/c1-2-8-24-21(6-1)7-3-9-25(24)27-16-28-26(17-32-27)29(36-18-22-10-11-23(19-36)33-22)35-30(34-28)38-20-31-12-4-14-37(31)15-5-13-31/h1-3,6-9,16-17,22-23,33H,4-5,10-15,18-20H2"
250,354,CN1CC(NC(=O)c2cccc(C=O)c2)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.434034,0.0,"InChI=1S/C37H35ClFN7O3/c1-45-16-26(42-36(48)23-8-2-5-21(13-23)19-47)14-27(45)20-49-37-43-34-29(35(44-37)46-17-24-11-12-25(18-46)41-24)15-40-33(32(34)39)28-9-3-6-22-7-4-10-30(38)31(22)28/h2-10,13,15,19,24-27,41H,11-12,14,16-18,20H2,1H3,(H,42,48)"
251,305,CC1(c2ccccc2-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)CC1,6.435571,0.0,"InChI=1S/C31H37FN6O/c1-30(12-13-30)24-7-3-2-6-22(24)26-25(32)27-23(16-33-26)28(37-17-20-8-9-21(18-37)34-20)36-29(35-27)39-19-31-10-4-14-38(31)15-5-11-31/h2-3,6-7,16,20-21,34H,4-5,8-15,17-19H2,1H3"
252,604,Cc1cccc2cccc(N3CCc4c(nc(OCC5CCCN5C)nc4N4CC5CCC(C4)N5)C3)c12,6.442012,0.0,"InChI=1S/C30H38N6O/c1-20-6-3-7-21-8-4-10-27(28(20)21)35-15-13-25-26(18-35)32-30(37-19-24-9-5-14-34(24)2)33-29(25)36-16-22-11-12-23(17-36)31-22/h3-4,6-8,10,22-24,31H,5,9,11-19H2,1-2H3"
253,78,CC(=O)N1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)CC1,6.445753,0.0,"InChI=1S/C30H31FN6O3/c1-17(38)36-10-8-22(9-11-36)40-30-34-28-25(29(35-30)37-15-19-6-7-20(16-37)33-19)14-32-27(26(28)31)24-13-21(39)12-18-4-2-3-5-23(18)24/h2-5,12-14,19-20,22,33,39H,6-11,15-16H2,1H3"
254,446,Cn1ccc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)cccc21,6.447332,0.0,"InChI=1S/C30H34FN7O/c1-36-14-9-21-22(5-2-6-24(21)36)26-25(31)27-23(15-32-26)28(37-16-19-7-8-20(17-37)33-19)35-29(34-27)39-18-30-10-3-12-38(30)13-4-11-30/h2,5-6,9,14-15,19-20,33H,3-4,7-8,10-13,16-18H2,1H3"
255,70,COCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.448306,0.0,"InChI=1S/C26H26FN5O3/c1-34-8-9-35-26-30-24-21(25(31-26)32-13-16-6-7-17(14-32)29-16)12-28-23(22(24)27)20-11-18(33)10-15-4-2-3-5-19(15)20/h2-5,10-12,16-17,29,33H,6-9,13-14H2,1H3"
256,374,CC(C)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.458546,0.0,"InChI=1S/C27H27ClFN5O/c1-15(2)14-35-27-32-25-20(26(33-27)34-12-17-9-10-18(13-34)31-17)11-30-24(23(25)29)19-7-3-5-16-6-4-8-21(28)22(16)19/h3-8,11,15,17-18,31H,9-10,12-14H2,1-2H3"
257,564,Clc1ccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4CC5CCC(C4)N5)C3)c2c1Cl,6.462433,0.0,"InChI=1S/C31H36Cl2N6O/c32-24-9-6-20-4-1-5-26(27(20)28(24)33)37-15-10-23-25(18-37)35-30(40-19-31-11-2-13-39(31)14-3-12-31)36-29(23)38-16-21-7-8-22(17-38)34-21/h1,4-6,9,21-22,34H,2-3,7-8,10-19H2"
258,79,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC4CCSCC4)nc3c2F)c2ccccc2c1,6.473015,0.0,"InChI=1S/C28H28FN5O2S/c29-24-25(22-12-19(35)11-16-3-1-2-4-21(16)22)30-13-23-26(24)32-28(36-20-7-9-37-10-8-20)33-27(23)34-14-17-5-6-18(15-34)31-17/h1-4,11-13,17-18,20,31,35H,5-10,14-15H2"
259,353,CN1CC(NC(=O)c2ccc(C=O)cc2)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.477035,0.0,"InChI=1S/C37H35ClFN7O3/c1-45-16-26(42-36(48)23-10-8-21(19-47)9-11-23)14-27(45)20-49-37-43-34-29(35(44-37)46-17-24-12-13-25(18-46)41-24)15-40-33(32(34)39)28-6-2-4-22-5-3-7-30(38)31(22)28/h2-11,15,19,24-27,41H,12-14,16-18,20H2,1H3,(H,42,48)"
260,159,CN1CCCC1COc1nc(N2CC3CCC(C(N)=O)(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.480172,0.0,"InChI=1S/C30H32FN7O3/c1-37-10-4-6-19(37)15-41-29-34-26-23(27(35-29)38-14-18-8-9-30(16-38,36-18)28(32)40)13-33-25(24(26)31)22-12-20(39)11-17-5-2-3-7-21(17)22/h2-3,5,7,11-13,18-19,36,39H,4,6,8-10,14-16H2,1H3,(H2,32,40)"
261,52,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC(F)(F)C(F)F)nc3c2F)c2ccccc2c1,6.497163,0.0,"InChI=1S/C26H22F5N5O2/c27-20-21(18-8-16(37)7-13-3-1-2-4-17(13)18)32-9-19-22(20)34-25(38-12-26(30,31)24(28)29)35-23(19)36-10-14-5-6-15(11-36)33-14/h1-4,7-9,14-15,24,33,37H,5-6,10-12H2"
262,447,CCCc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.527244,0.0,"InChI=1S/C30H37FN6O/c1-2-7-20-8-3-4-9-23(20)26-25(31)27-24(16-32-26)28(36-17-21-10-11-22(18-36)33-21)35-29(34-27)38-19-30-12-5-14-37(30)15-6-13-30/h3-4,8-9,16,21-22,33H,2,5-7,10-15,17-19H2,1H3"
263,543,CN1CC(F)(F)CC1COc1nc(N2CC3CCC(C2)N3)c2ccc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.527682,0.0,"InChI=1S/C30H30F3N5O2/c1-37-16-30(32,33)12-20(37)15-40-29-35-27-24(28(36-29)38-13-18-6-7-19(14-38)34-18)9-8-23(26(27)31)25-11-21(39)10-17-4-2-3-5-22(17)25/h2-5,8-11,18-20,34,39H,6-7,12-16H2,1H3"
264,454,Fc1c(-c2cccc3scnc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.530178,0.0,"InChI=1S/C28H30FN7OS/c29-22-24(19-4-1-5-21-23(19)31-16-38-21)30-12-20-25(22)33-27(37-15-28-8-2-10-36(28)11-3-9-28)34-26(20)35-13-17-6-7-18(14-35)32-17/h1,4-5,12,16-18,32H,2-3,6-11,13-15H2"
265,51,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC4(C(F)(F)F)CC4)nc3c2F)c2ccccc2c1,6.535064,0.0,"InChI=1S/C28H25F4N5O2/c29-22-23(20-10-18(38)9-15-3-1-2-4-19(15)20)33-11-21-24(22)35-26(39-14-27(7-8-27)28(30,31)32)36-25(21)37-12-16-5-6-17(13-37)34-16/h1-4,9-11,16-17,34,38H,5-8,12-14H2"
266,111,Cn1ccnc1CCNc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.551294,0.0,"InChI=1S/C29H29FN8O/c1-37-11-10-31-24(37)8-9-32-29-35-27-23(28(36-29)38-15-18-6-7-19(16-38)34-18)14-33-26(25(27)30)22-13-20(39)12-17-4-2-3-5-21(17)22/h2-5,10-14,18-19,34,39H,6-9,15-16H2,1H3,(H,32,35,36)"
267,266,Nc1c(Cl)cc(Cl)c(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.555955,0.0,"InChI=1S/C27H29Cl2F2N7O/c28-17-9-18(29)22(32)19(20(17)30)24-21(31)23-16(10-33-24)25(37-11-14-3-4-15(12-37)34-14)36-26(35-23)39-13-27-5-1-7-38(27)8-2-6-27/h9-10,14-15,34H,1-8,11-13,32H2"
268,161,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4c3C(C)(C)CC4)c(F)c2n1,6.563519,0.0,"InChI=1S/C30H37FN6O/c1-30(2)12-11-18-6-4-8-22(24(18)30)26-25(31)27-23(14-32-26)28(37-15-19-9-10-20(16-37)33-19)35-29(34-27)38-17-21-7-5-13-36(21)3/h4,6,8,14,19-21,33H,5,7,9-13,15-17H2,1-3H3"
269,638,CC1CC2CN(c3nc(OCC4CCCN4C)nc4c3CCN(c3cccc5cccc(Cl)c35)C4)CC1N2,6.56639,0.0,"InChI=1S/C30H37ClN6O/c1-19-14-21-15-37(16-25(19)32-21)29-23-11-13-36(27-10-4-7-20-6-3-9-24(31)28(20)27)17-26(23)33-30(34-29)38-18-22-8-5-12-35(22)2/h3-4,6-7,9-10,19,21-22,25,32H,5,8,11-18H2,1-2H3"
270,47,CCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.57741,0.0,"InChI=1S/C26H26FN5O2/c1-2-9-34-26-30-24-21(25(31-26)32-13-16-7-8-17(14-32)29-16)12-28-23(22(24)27)20-11-18(33)10-15-5-3-4-6-19(15)20/h3-6,10-12,16-17,29,33H,2,7-9,13-14H2,1H3"
271,21,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4c3CCCC4)c(F)c2n1,6.580209,0.0,"InChI=1S/C29H35FN6O/c1-35-13-5-8-21(35)17-37-29-33-27-24(28(34-29)36-15-19-11-12-20(16-36)32-19)14-31-26(25(27)30)23-10-4-7-18-6-2-3-9-22(18)23/h4,7,10,14,19-21,32H,2-3,5-6,8-9,11-13,15-17H2,1H3"
272,306,CC(C)c1ccncc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.584359,0.0,"InChI=1S/C29H36FN7O/c1-18(2)21-7-10-31-13-22(21)25-24(30)26-23(14-32-25)27(36-15-19-5-6-20(16-36)33-19)35-28(34-26)38-17-29-8-3-11-37(29)12-4-9-29/h7,10,13-14,18-20,33H,3-6,8-9,11-12,15-17H2,1-2H3"
273,15,Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC5CCCN5C)nc4c3F)c12,6.584526,0.0,"InChI=1S/C30H33FN6O/c1-18-6-3-7-19-8-4-10-23(25(18)19)27-26(31)28-24(14-32-27)29(37-15-20-11-12-21(16-37)33-20)35-30(34-28)38-17-22-9-5-13-36(22)2/h3-4,6-8,10,14,20-22,33H,5,9,11-13,15-17H2,1-2H3"
274,379,N#CC1CCN2CCCC12COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.604324,0.0,"InChI=1S/C32H31ClFN7O/c33-25-7-2-5-19-4-1-6-23(26(19)25)28-27(34)29-24(15-36-28)30(40-16-21-8-9-22(17-40)37-21)39-31(38-29)42-18-32-11-3-12-41(32)13-10-20(32)14-35/h1-2,4-7,15,20-22,37H,3,8-13,16-18H2"
275,75,OCCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.619066,0.0,"InChI=1S/C26H26FN5O3/c27-22-23(20-11-18(34)10-15-4-1-2-5-19(15)20)28-12-21-24(22)30-26(35-9-3-8-33)31-25(21)32-13-16-6-7-17(14-32)29-16/h1-2,4-5,10-12,16-17,29,33-34H,3,6-9,13-14H2"
276,423,COCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CC(F)C6)nc4c3F)c12,6.623423,0.0,"InChI=1S/C33H36F2N6O2/c1-42-18-21-7-2-5-20-6-3-8-25(27(20)21)29-28(35)30-26(14-36-29)31(40-16-23-9-10-24(17-40)37-23)39-32(38-30)43-19-33-11-4-12-41(33)15-22(34)13-33/h2-3,5-8,14,22-24,37H,4,9-13,15-19H2,1H3"
277,176,N=C(N)NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.628747,0.0,"InChI=1S/C26H26ClFN8O/c27-19-6-2-4-14-3-1-5-17(20(14)19)22-21(28)23-18(11-32-22)24(36-12-15-7-8-16(13-36)33-15)35-26(34-23)37-10-9-31-25(29)30/h1-6,11,15-16,33H,7-10,12-13H2,(H4,29,30,31)"
278,313,COc1c(C)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.635824,0.0,"InChI=1S/C29H35FN6O2/c1-18-6-3-7-21(26(18)37-2)24-23(30)25-22(14-31-24)27(35-15-19-8-9-20(16-35)32-19)34-28(33-25)38-17-29-10-4-12-36(29)13-5-11-29/h3,6-7,14,19-20,32H,4-5,8-13,15-17H2,1-2H3"
279,200,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCOC4)nc12,6.638839,0.0,"InChI=1S/C31H32ClFN6O2/c32-24-7-2-5-19-4-1-6-22(25(19)24)27-26(33)28-23(14-34-27)29(38-15-20-8-9-21(16-38)35-20)37-30(36-28)41-18-31-10-3-11-39(31)12-13-40-17-31/h1-2,4-7,14,20-21,35H,3,8-13,15-18H2"
280,82,O=S1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)CC1,6.644357,0.0,"InChI=1S/C28H28FN5O3S/c29-24-25(22-12-19(35)11-16-3-1-2-4-21(16)22)30-13-23-26(24)32-28(37-20-7-9-38(36)10-8-20)33-27(23)34-14-17-5-6-18(15-34)31-17/h1-4,11-13,17-18,20,31,35H,5-10,14-15H2"
281,623,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3ccc(F)cc13)C2,6.645316,0.0,"InChI=1S/C29H35FN6O/c1-34-12-3-5-23(34)18-37-29-32-26-17-35(27-6-2-4-19-7-8-20(30)14-25(19)27)13-11-24(26)28(33-29)36-15-21-9-10-22(16-36)31-21/h2,4,6-8,14,21-23,31H,3,5,9-13,15-18H2,1H3"
282,192,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(C#N)c34)c(F)c2n1,6.648011,0.0,"InChI=1S/C30H30FN7O/c1-37-12-4-8-22(37)17-39-30-35-28-24(29(36-30)38-15-20-10-11-21(16-38)34-20)14-33-27(26(28)31)23-9-3-6-18-5-2-7-19(13-32)25(18)23/h2-3,5-7,9,14,20-22,34H,4,8,10-12,15-17H2,1H3"
283,369,Oc1cccc(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,6.654822,0.0,"InChI=1S/C27H29F3N6O2/c28-15-9-27(7-2-8-36(27)11-15)14-38-26-33-23-18(25(34-26)35-12-16-5-6-17(13-35)32-16)10-31-24(22(23)30)21-19(29)3-1-4-20(21)37/h1,3-4,10,15-17,32,37H,2,5-9,11-14H2"
284,211,CN1CC(NC(=O)c2cccc(S(=O)(=O)F)c2)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.67469,0.0,"InChI=1S/C36H34ClF2N7O4S/c1-45-16-24(42-35(47)21-7-2-8-26(13-21)51(39,48)49)14-25(45)19-50-36-43-33-28(34(44-36)46-17-22-11-12-23(18-46)41-22)15-40-32(31(33)38)27-9-3-5-20-6-4-10-29(37)30(20)27/h2-10,13,15,22-25,41H,11-12,14,16-19H2,1H3,(H,42,47)"
285,392,Oc1cccc(OC(F)(F)F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,6.68152,0.0,"InChI=1S/C28H29F5N6O3/c29-15-9-27(7-2-8-39(27)11-15)14-41-26-36-23-18(25(37-26)38-12-16-5-6-17(13-38)35-16)10-34-24(22(23)30)21-19(40)3-1-4-20(21)42-28(31,32)33/h1,3-4,10,15-17,35,40H,2,5-9,11-14H2"
286,309,CC(C)c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.688882,0.0,"InChI=1S/C30H37FN6O/c1-19(2)22-7-3-4-8-23(22)26-25(31)27-24(15-32-26)28(36-16-20-9-10-21(17-36)33-20)35-29(34-27)38-18-30-11-5-13-37(30)14-6-12-30/h3-4,7-8,15,19-21,33H,5-6,9-14,16-18H2,1-2H3"
287,329,CSc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.693575,0.0,"InChI=1S/C28H33FN6OS/c1-37-22-7-3-2-6-20(22)24-23(29)25-21(14-30-24)26(34-15-18-8-9-19(16-34)31-18)33-27(32-25)36-17-28-10-4-12-35(28)13-5-11-28/h2-3,6-7,14,18-19,31H,4-5,8-13,15-17H2,1H3"
288,356,CN1CCC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,6.709004,0.495652,"InChI=1S/C29H30ClFN6O/c1-36-11-10-17(13-36)16-38-29-34-27-22(28(35-29)37-14-19-8-9-20(15-37)33-19)12-32-26(25(27)31)21-6-2-4-18-5-3-7-23(30)24(18)21/h2-7,12,17,19-20,33H,8-11,13-16H2,1H3"
289,295,CCc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.717831,0.0,"InChI=1S/C29H35FN6O/c1-2-19-7-3-4-8-22(19)25-24(30)26-23(15-31-25)27(35-16-20-9-10-21(17-35)32-20)34-28(33-26)37-18-29-11-5-13-36(29)14-6-12-29/h3-4,7-8,15,20-21,32H,2,5-6,9-14,16-18H2,1H3"
290,177,N=C(N)NCCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.727926,0.0,"InChI=1S/C27H28ClFN8O/c28-20-7-2-5-15-4-1-6-18(21(15)20)23-22(29)24-19(12-33-23)25(37-13-16-8-9-17(14-37)34-16)36-27(35-24)38-11-3-10-32-26(30)31/h1-2,4-7,12,16-17,34H,3,8-11,13-14H2,(H4,30,31,32)"
291,523,CN1CCCC1COc1nc(N2CCN(CCCl)CC2)c2ccc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.728856,0.0,"InChI=1S/C30H33ClFN5O2/c1-35-11-4-6-21(35)19-39-30-33-28-25(29(34-30)37-15-13-36(12-10-31)14-16-37)9-8-24(27(28)32)26-18-22(38)17-20-5-2-3-7-23(20)26/h2-3,5,7-9,17-18,21,38H,4,6,10-16,19H2,1H3"
292,115,CN1CC(F)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.758703,0.0,"InChI=1S/C29H29ClF2N6O/c1-37-12-17(31)10-20(37)15-39-29-35-27-22(28(36-29)38-13-18-8-9-19(14-38)34-18)11-33-26(25(27)32)21-6-2-4-16-5-3-7-23(30)24(16)21/h2-7,11,17-20,34H,8-10,12-15H2,1H3"
293,38,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCC(F)(F)F)nc3c2F)c2ccccc2c1,6.758952,0.0,"InChI=1S/C27H25F4N5O2/c28-22-23(20-11-18(37)10-15-4-1-2-5-19(15)20)32-12-21-24(22)34-26(38-9-3-8-27(29,30)31)35-25(21)36-13-16-6-7-17(14-36)33-16/h1-2,4-5,10-12,16-17,33,37H,3,6-9,13-14H2"
294,368,Fc1c(-c2ccccc2C2CC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,6.784415,0.143744,"InChI=1S/C30H34F2N6O/c31-19-12-30(10-3-11-38(30)14-19)17-39-29-35-27-24(28(36-29)37-15-20-8-9-21(16-37)34-20)13-33-26(25(27)32)23-5-2-1-4-22(23)18-6-7-18/h1-2,4-5,13,18-21,34H,3,6-12,14-17H2"
295,332,Cc1ccc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.785421,0.0,"InChI=1S/C29H33FN8O/c1-17-4-7-22-20(13-32-36-22)23(17)26-24(30)25-21(12-31-26)27(37-14-18-5-6-19(15-37)33-18)35-28(34-25)39-16-29-8-2-10-38(29)11-3-9-29/h4,7,12-13,18-19,33H,2-3,5-6,8-11,14-16H2,1H3,(H,32,36)"
296,29,CC(C)N1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.794796,0.0,"InChI=1S/C31H34ClFN6O/c1-18(2)39-13-5-8-22(39)17-40-31-36-29-24(30(37-31)38-15-20-11-12-21(16-38)35-20)14-34-28(27(29)33)23-9-3-6-19-7-4-10-25(32)26(19)23/h3-4,6-7,9-10,14,18,20-22,35H,5,8,11-13,15-17H2,1-2H3"
